Simulation:t,X,
35, 0.53,0.902159
35, 0.54,0.881621
35, 0.55,0.895935
35, 0.56,0.924078
35, 0.57,0.932575
35, 0.58,0.835069
35, 0.59,0.836438
35, 0.6,0.871048
35, 0.61,0.92164
35, 0.62,0.978713
35, 0.63,0.994096
35, 0.64,0.932057
35, 0.65,0.870518
35, 0.66,0.902879
35, 0.67,0.89462
35, 0.68,0.887648
35, 0.69,0.835379
35, 0.7,0.935222
35, 0.71,0.996848
35, 0.72,1.03082
35, 0.73,1.05665
35, 0.74,1.05518
35, 0.75,1.04649
35, 0.76,1.05814
35, 0.77,1.07968
35, 0.78,1.05838
35, 0.79,1.03279
35, 0.8,0.985741
35, 0.81,0.941575
35, 0.82,0.998265
35, 0.83,0.953914
35, 0.84,0.962144
35, 0.85,0.924044
35, 0.86,0.875504
35, 0.87,0.852369
35, 0.88,0.817882
35, 0.89,0.816994
35, 0.9,0.83309
35, 0.91,0.814328
35, 0.92,0.807363
35, 0.93,0.726375
35, 0.94,0.717615
35, 0.95,0.697787
35, 0.96,0.660046
35, 0.97,0.713645
35, 0.98,0.735162
35, 0.99,0.730356
35, 1,0.718011

Simulation:t,X,
36, 0,1
36, 0.01,0.914029
36, 0.02,0.944721
36, 0.03,0.973617
36, 0.04,0.99975
36, 0.05,0.963783
36, 0.06,0.938419
36, 0.07,0.951165
36, 0.08,0.920981
36, 0.09,0.895631
36, 0.1,0.881809
36, 0.11,0.83136
36, 0.12,0.83128
36, 0.13,0.904731
36, 0.14,0.832523
36, 0.15,0.890617
36, 0.16,0.851863
36, 0.17,0.875146
36, 0.18,0.890909
36, 0.19,0.960051
36, 0.2,0.940773
36, 0.21,1.08638
36, 0.22,1.11687
36, 0.23,1.11022
36, 0.24,1.15964
36, 0.25,1.06741
36, 0.26,1.07474
36, 0.27,1.05456
36, 0.28,1.06415
36, 0.29,1.08844
36, 0.3,1.11644
36, 0.31,1.18233
36, 0.32,1.18907
36, 0.33,1.08338
36, 0.34,1.13019
36, 0.35,1.14794
36, 0.36,1.1725
36, 0.37,1.1423
36, 0.38,1.08634
36, 0.39,1.04104
36, 0.4,0.965989
36, 0.41,1.12969
36, 0.42,1.10975
36, 0.43,1.15026
36, 0.44,1.21422
36, 0.45,1.26523
36, 0.46,1.25847
36, 0.47,1.11136
36, 0.48,1.11199
36, 0.49,1.0149
36, 0.5,0.991096
36, 0.51,0.949411
36, 0.52,0.904587
36, 0.53,0.880071
36, 0.54,0.87131
36, 0.55,0.899366
36, 0.56,0.923232
36, 0.57,0.90577
36, 0.58,0.864246
36, 0.59,0.87786
36, 0.6,0.933319
36, 0.61,0.926566
36, 0.62,0.972826
36, 0.63,0.990938
36, 0.64,1.00515
36, 0.65,1.01579
36, 0.66,1.03784
36, 0.67,0.99087
36, 0.68,0.962395
36, 0.69,0.95692
36, 0.7,1.0562
36, 0.71,1.05105
36, 0.72,1.07374
36, 0.73,1.05835
36, 0.74,1.03342
36, 0.75,0.983321
36, 0.76,0.940645
36, 0.77,1.04662
36, 0.78,1.08891
36, 0.79,1.11195
36, 0.8,1.19808
36, 0.81,1.18348
36, 0.82,1.12561
36, 0.83,1.09193
36, 0.84,1.14265
36, 0.85,1.17897
36, 0.86,1.07491
36, 0.87,0.946844
36, 0.88,1.07406
36, 0.89,0.965828
36, 0.9,0.927521
36, 0.91,0.950216
36, 0.92,0.961207
36, 0.93,0.996895
36, 0.94,1.00549
36, 0.95,1.00679
36, 0.96,1.02289
36, 0.97,1.01451
36, 0.98,1.04471
36, 0.99,1.00846
36, 1,1.03325

Simulation:t,X,
37, 0,1
37, 0.01,0.912809
37, 0.02,0.936963
37, 0.03,0.955673
37, 0.04,0.90685
37, 0.05,0.878333
37, 0.06,0.944461
37, 0.07,0.957589
37, 0.08,0.852325
37, 0.09,0.905893
37, 0.1,0.958975
37, 0.11,0.966718
37, 0.12,0.99854
37, 0.13,0.972996
37, 0.14,0.868859
37, 0.15,0.91256
37, 0.16,0.978402
37, 0.17,0.957089
37, 0.18,0.956399
37, 0.19,0.879169
37, 0.2,0.939864
37, 0.21,0.938746
37, 0.22,0.941404
37, 0.23,0.979772
37, 0.24,0.949039
37, 0.25,1.08541
37, 0.26,1.11964
37, 0.27,1.14246
37, 0.28,1.18382
37, 0.29,1.18979
37, 0.3,1.22867
37, 0.31,1.19195
37, 0.32,1.08314
37, 0.33,1.04212
37, 0.34,1.07205
37, 0.35,1.0704
37, 0.36,1.04341
37, 0.37,1.11325
37, 0.38,1.04498
37, 0.39,1.00553
37, 0.4,1.00896
37, 0.41,1.01144
37, 0.42,1.00598
37, 0.43,0.967531
37, 0.44,0.986903
37, 0.45,0.943985
37, 0.46,0.979332
37, 0.47,1.02373
37, 0.48,1.0503
37, 0.49,1.06531
37, 0.5,1.05062
37, 0.51,1.01679
37, 0.52,0.938657
37, 0.53,0.892872
37, 0.54,0.867816
37, 0.55,0.8907
37, 0.56,0.800249
37, 0.57,0.768152
37, 0.58,0.77177
37, 0.59,0.781466
37, 0.6,0.766509
37, 0.61,0.688844
37, 0.62,0.701541
37, 0.63,0.713597
37, 0.64,0.751281
37, 0.65,0.713986
37, 0.66,0.717324
37, 0.67,0.716069
37, 0.68,0.714478
37, 0.69,0.72066
37, 0.7,0.723067
37, 0.71,0.723655
37, 0.72,0.688798
37, 0.73,0.717452
37, 0.74,0.720202
37, 0.75,0.730498
37, 0.76,0.722257
37, 0.77,0.764984
37, 0.78,0.793317
37, 0.79,0.79614
37, 0.8,0.815368
37, 0.81,0.76636
37, 0.82,0.71184
37, 0.83,0.683294
37, 0.84,0.675169
37, 0.85,0.636894
37, 0.86,0.638855
37, 0.87,0.64473
37, 0.88,0.609022
37, 0.89,0.62185
37, 0.9,0.603401
37, 0.91,0.607329
37, 0.92,0.664464
37, 0.93,0.696178
37, 0.94,0.742692
37, 0.95,0.713383
37, 0.96,0.728856
37, 0.97,0.768047
37, 0.98,0.777957
37, 0.99,0.803747
37, 1,0.827445

Simulation:t,X,
38, 0,1
38, 0.01,0.966229
38, 0.02,1.00013
38, 0.03,1.02577
38, 0.04,0.99571
38, 0.05,1.01771
38, 0.06,0.978888
38, 0.07,0.960804
38, 0.08,1.06128
38, 0.09,0.989899
38, 0.1,0.945006
38, 0.11,0.972411
38, 0.12,0.9423
38, 0.13,0.891843
38, 0.14,0.92683
38, 0.15,0.983759
38, 0.16,0.893129
38, 0.17,0.872034
38, 0.18,0.835318
38, 0.19,0.822717
38, 0.2,0.830527
38, 0.21,0.771502
38, 0.22,0.713677
38, 0.23,0.719706
38, 0.24,0.71867
38, 0.25,0.725081
38, 0.26,0.755527
38, 0.27,0.750052
38, 0.28,0.777821
38, 0.29,0.862194
38, 0.3,0.900616
38, 0.31,0.987207
38, 0.32,1.02478
38, 0.33,0.976654
38, 0.34,1.03549
38, 0.35,1.05898
38, 0.36,1.08197
38, 0.37,1.09652
38, 0.38,1.16789
38, 0.39,1.19438
38, 0.4,1.16914
38, 0.41,1.11945
38, 0.42,1.03736
38, 0.43,1.1571
38, 0.44,1.11123
38, 0.45,1.11993
38, 0.46,1.05151
38, 0.47,1.00383
38, 0.48,1.03724
38, 0.49,1.01824
38, 0.5,1.03452
38, 0.51,1.0672
38, 0.52,1.15802
38, 0.53,1.12846
38, 0.54,1.13065
38, 0.55,1.11924
38, 0.56,1.12648
38, 0.57,1.1489
38, 0.58,1.10114
38, 0.59,1.07496
38, 0.6,1.08663
38, 0.61,1.06674
38, 0.62,1.06921
38, 0.63,1.09534
38, 0.64,1.10306
38, 0.65,1.05183
38, 0.66,1.01292
38, 0.67,0.922952
38, 0.68,0.919025
38, 0.69,0.898623
38, 0.7,0.893551
38, 0.71,0.957806
38, 0.72,0.969202
38, 0.73,1.01177
38, 0.74,1.0316
38, 0.75,1.07532
38, 0.76,1.00031
38, 0.77,1.0126
38, 0.78,0.977922
38, 0.79,0.926889
38, 0.8,1.00205
38, 0.81,1.03449
38, 0.82,0.961978
38, 0.83,1.04396
38, 0.84,1.02396
38, 0.85,1.03309
38, 0.86,0.951492
38, 0.87,0.943981
38, 0.88,0.965309
38, 0.89,0.827883
38, 0.9,0.785361
38, 0.91,0.738218
38, 0.92,0.736167
38, 0.93,0.669157
38, 0.94,0.700897
38, 0.95,0.68836
38, 0.96,0.726572
38, 0.97,0.718245
38, 0.98,0.685724
38, 0.99,0.707187
38, 1,0.683655

Simulation:t,X,
39, 0,1
39, 0.01,1.03461
39, 0.02,1.10616
39, 0.03,1.07455
39, 0.04,1.0201
39, 0.05,1.05787
39, 0.06,1.03906
39, 0.07,1.06596
39, 0.08,1.04599
39, 0.09,1.00895
39, 0.1,0.881172
39, 0.11,0.892349
39, 0.12,0.908022
39, 0.13,0.873781
39, 0.14,0.788519
39, 0.15,0.821357
39, 0.16,0.838791
39, 0.17,0.83466
39, 0.18,0.821287
39, 0.19,0.794952
39, 0.2,0.887134
39, 0.21,0.932969
39, 0.22,0.927953
39, 0.23,0.964205
39, 0.24,0.936158
39, 0.25,0.969682
39, 0.26,0.913764
39, 0.27,1.07294
39, 0.28,1.15154
39, 0.29,1.17097
39, 0.3,1.1468
39, 0.31,1.23009
39, 0.32,1.12742
39, 0.33,1.14783
39, 0.34,1.21675
39, 0.35,1.18172
39, 0.36,1.14355
39, 0.37,1.17173
39, 0.38,1.21886
39, 0.39,1.32261
39, 0.4,1.26344
39, 0.41,1.21339
39, 0.42,1.23338
39, 0.43,1.14621
39, 0.44,1.20568
39, 0.45,1.19031
39, 0.46,1.17681
39, 0.47,1.20392
39, 0.48,1.20616
39, 0.49,1.22906
39, 0.5,1.2504
39, 0.51,1.1147
39, 0.52,1.16425
39, 0.53,1.13937
39, 0.54,1.15129
39, 0.55,1.0351
39, 0.56,1.0487
39, 0.57,1.02283
39, 0.58,0.997921
39, 0.59,1.01048
39, 0.6,0.947992
39, 0.61,0.967557
39, 0.62,1.0071
39, 0.63,1.03327
39, 0.64,1.06645
39, 0.65,1.01008
39, 0.66,0.968988
39, 0.67,1.00468
39, 0.68,1.07252
39, 0.69,1.1066
39, 0.7,1.02658
39, 0.71,1.09004
39, 0.72,1.12277
39, 0.73,1.07521
39, 0.74,0.990025
39, 0.75,0.953758
39, 0.76,0.906177
39, 0.77,0.843903
39, 0.78,0.907421
39, 0.79,0.870679
39, 0.8,0.85505
39, 0.81,0.867743
39, 0.82,0.895012
39, 0.83,0.953101
39, 0.84,0.99042
39, 0.85,0.959559
39, 0.86,0.990664
39, 0.87,0.988158
39, 0.88,0.957203
39, 0.89,0.994831
39, 0.9,1.00318
39, 0.91,1.07377
39, 0.92,1.01833
39, 0.93,1.00109
39, 0.94,1.00007
39, 0.95,1.00853
39, 0.96,0.97087
39, 0.97,0.963288
39, 0.98,0.995925
39, 0.99,0.987518
39, 1,0.969063

Simulation:t,X,
40, 0,1
40, 0.01,0.990241
40, 0.02,1.0417
40, 0.03,0.981426
40, 0.04,0.995455
40, 0.05,1.04866
40, 0.06,0.94938
40, 0.07,0.942192
40, 0.08,0.944395
40, 0.09,0.897412
40, 0.1,0.995102
40, 0.11,0.958235
40, 0.12,0.996322
40, 0.13,1.02123
40, 0.14,0.976246
40, 0.15,0.969373
40, 0.16,0.925785
40, 0.17,0.789839
40, 0.18,0.755025
40, 0.19,0.749075
40, 0.2,0.757806
40, 0.21,0.6648
40, 0.22,0.673369
40, 0.23,0.606381
40, 0.24,0.593711
40, 0.25,0.58013
40, 0.26,0.57033
40, 0.27,0.642221
40, 0.28,0.680324
40, 0.29,0.668617
40, 0.3,0.65024
40, 0.31,0.655031
40, 0.32,0.658391
40, 0.33,0.635794
40, 0.34,0.677119
40, 0.35,0.685381
40, 0.36,0.660337
40, 0.37,0.673655
40, 0.38,0.694531
40, 0.39,0.724985
40, 0.4,0.701447
40, 0.41,0.735295
40, 0.42,0.719217
40, 0.43,0.691195
40, 0.44,0.6192
40, 0.45,0.648168
40, 0.46,0.708476
40, 0.47,0.740295
40, 0.48,0.711472
40, 0.49,0.740598
40, 0.5,0.749554
40, 0.51,0.702999
40, 0.52,0.667849
40, 0.53,0.671684
40, 0.54,0.700837
40, 0.55,0.651693
40, 0.56,0.67378
40, 0.57,0.700283
40, 0.58,0.73671
40, 0.59,0.745001
40, 0.6,0.766972
40, 0.61,0.715368
40, 0.62,0.701426
40, 0.63,0.714434
40, 0.64,0.686633
40, 0.65,0.646212
40, 0.66,0.674871
40, 0.67,0.688357
40, 0.68,0.705044
40, 0.69,0.651501
40, 0.7,0.705618
40, 0.71,0.751509
40, 0.72,0.812544
40, 0.73,0.84231
40, 0.74,0.882281
40, 0.75,0.894119
40, 0.76,0.855807
40, 0.77,0.781779
40, 0.78,0.747016
40, 0.79,0.711937
40, 0.8,0.742409
40, 0.81,0.731432
40, 0.82,0.712616
40, 0.83,0.721728
40, 0.84,0.733807
40, 0.85,0.742715
40, 0.86,0.751202
40, 0.87,0.751252
40, 0.88,0.814063
40, 0.89,0.810496
40, 0.9,0.77508
40, 0.91,0.713808
40, 0.92,0.65917
40, 0.93,0.684516
40, 0.94,0.73324
40, 0.95,0.726973
40, 0.96,0.743355
40, 0.97,0.764363
40, 0.98,0.761602
40, 0.99,0.761147
40, 1,0.780505

Simulation:t,X,
41, 0,1
41, 0.01,0.955474
41, 0.02,0.924643
41, 0.03,0.917846
41, 0.04,0.952367
41, 0.05,0.961454
41, 0.06,1.03339
41, 0.07,1.02753
41, 0.08,1.05145
41, 0.09,1.04808
41, 0.1,1.05109
41, 0.11,1.10186
41, 0.12,1.18781
41, 0.13,1.1395
41, 0.14,1.10898
41, 0.15,1.25094
41, 0.16,1.16018
41, 0.17,1.18941
41, 0.18,1.2181
41, 0.19,1.35724
41, 0.2,1.34668
41, 0.21,1.25426
41, 0.22,1.24119
41, 0.23,1.27262
41, 0.24,1.30212
41, 0.25,1.36238
41, 0.26,1.36209
41, 0.27,1.24173
41, 0.28,1.25598
41, 0.29,1.1322
41, 0.3,1.16376
41, 0.31,1.20518
41, 0.32,1.22634
41, 0.33,1.26185
41, 0.34,1.36193
41, 0.35,1.36335
41, 0.36,1.40652
41, 0.37,1.38051
41, 0.38,1.31939
41, 0.39,1.38034
41, 0.4,1.30351
41, 0.41,1.23563
41, 0.42,1.2225
41, 0.43,1.14854
41, 0.44,1.11809
41, 0.45,1.12401
41, 0.46,1.06787
41, 0.47,1.05103
41, 0.48,1.06791
41, 0.49,1.03961
41, 0.5,1.01395
41, 0.51,1.02575
41, 0.52,0.948633
41, 0.53,0.985894
41, 0.54,1.00799
41, 0.55,1.03091
41, 0.56,0.977801
41, 0.57,0.933777
41, 0.58,0.968065
41, 0.59,0.984724
41, 0.6,0.953877
41, 0.61,1.05932
41, 0.62,1.09558
41, 0.63,1.05793
41, 0.64,1.09348
41, 0.65,1.09594
41, 0.66,1.07396
41, 0.67,1.04314
41, 0.68,1.03996
41, 0.69,1.0912
41, 0.7,1.05472
41, 0.71,1.10809
41, 0.72,1.07957
41, 0.73,1.07942
41, 0.74,0.954406
41, 0.75,0.949595
41, 0.76,0.884089
41, 0.77,0.86445
41, 0.78,0.907306
41, 0.79,0.868529
41, 0.8,0.830069
41, 0.81,0.796442
41, 0.82,0.788784
41, 0.83,0.752051
41, 0.84,0.694821
41, 0.85,0.747533
41, 0.86,0.827691
41, 0.87,0.809408
41, 0.88,0.860458
41, 0.89,0.781486
41, 0.9,0.796603
41, 0.91,0.794325
41, 0.92,0.806621
41, 0.93,0.821421
41, 0.94,0.728008
41, 0.95,0.71093
41, 0.96,0.759412
41, 0.97,0.819395
41, 0.98,0.805441
41, 0.99,0.835597
41, 1,0.877057

Simulation:t,X,
42, 0,1
42, 0.01,1.08843
42, 0.02,1.16628
42, 0.03,1.18217
42, 0.04,1.16563
42, 0.05,1.18503
42, 0.06,1.1818
42, 0.07,1.17322
42, 0.08,1.1728
42, 0.09,1.07394
42, 0.1,1.03392
42, 0.11,1.00411
42, 0.12,1.0523
42, 0.13,1.01623
42, 0.14,1.10704
42, 0.15,1.15683
42, 0.16,1.20301
42, 0.17,1.13999
42, 0.18,1.25107
42, 0.19,1.23681
42, 0.2,1.28354
42, 0.21,1.27129
42, 0.22,1.2544
42, 0.23,1.34787
42, 0.24,1.33169
42, 0.25,1.36631
42, 0.26,1.38727
42, 0.27,1.32874
42, 0.28,1.3051
42, 0.29,1.293
42, 0.3,1.2541
42, 0.31,1.24988
42, 0.32,1.30109
42, 0.33,1.2415
42, 0.34,1.20888
42, 0.35,1.20835
42, 0.36,1.06315
42, 0.37,1.08942
42, 0.38,1.07098
42, 0.39,1.13026
42, 0.4,1.09711
42, 0.41,1.12608
42, 0.42,1.14247
42, 0.43,1.22955
42, 0.44,1.21263
42, 0.45,1.21987
42, 0.46,1.23637
42, 0.47,1.27719
42, 0.48,1.27538
42, 0.49,1.26269
42, 0.5,1.28719
42, 0.51,1.30616
42, 0.52,1.30416
42, 0.53,1.33481
42, 0.54,1.34557
42, 0.55,1.3497
42, 0.56,1.23745
42, 0.57,1.22193
42, 0.58,1.19885
42, 0.59,1.16016
42, 0.6,1.16924
42, 0.61,1.12969
42, 0.62,1.11631
42, 0.63,1.10497
42, 0.64,1.02375
42, 0.65,1.05563
42, 0.66,1.10953
42, 0.67,1.16055
42, 0.68,1.12433
42, 0.69,1.04008
42, 0.7,1.03017
42, 0.71,1.04423
42, 0.72,1.0684
42, 0.73,1.06494
42, 0.74,1.04365
42, 0.75,0.976662
42, 0.76,1.06414
42, 0.77,0.994098
42, 0.78,0.880638
42, 0.79,0.788481
42, 0.8,0.737318
42, 0.81,0.794376
42, 0.82,0.852457
42, 0.83,0.849966
42, 0.84,0.849676
42, 0.85,0.877146
42, 0.86,0.93595
42, 0.87,0.949365
42, 0.88,0.961447
42, 0.89,0.987846
42, 0.9,0.966852
42, 0.91,0.95007
42, 0.92,0.925216
42, 0.93,0.892266
42, 0.94,0.798464
42, 0.95,0.826676
42, 0.96,0.830232
42, 0.97,0.886334
42, 0.98,0.892395
42, 0.99,0.895367
42, 1,0.947493

Simulation:t,X,
43, 0,1
43, 0.01,1.05219
43, 0.02,1.08761
43, 0.03,1.13876
43, 0.04,1.1417
43, 0.05,1.18637
43, 0.06,1.20983
43, 0.07,1.21439
43, 0.08,1.23282
43, 0.09,1.35016
43, 0.1,1.21639
43, 0.11,1.1061
43, 0.12,1.05084
43, 0.13,1.11745
43, 0.14,1.06367
43, 0.15,1.02723
43, 0.16,1.12517
43, 0.17,1.12414
43, 0.18,1.09294
43, 0.19,1.15775
43, 0.2,1.21088
43, 0.21,1.22712
43, 0.22,1.27232
43, 0.23,1.27526
43, 0.24,1.10154
43, 0.25,1.16599
43, 0.26,1.1377
43, 0.27,1.18328
43, 0.28,1.16228
43, 0.29,1.12113
43, 0.3,1.12164
43, 0.31,1.08197
43, 0.32,1.08994
43, 0.33,1.17373
43, 0.34,1.09746
43, 0.35,1.03027
43, 0.36,1.02767
43, 0.37,1.03146
43, 0.38,1.08176
43, 0.39,1.09269
43, 0.4,1.07202
43, 0.41,1.02273
43, 0.42,1.00707
43, 0.43,0.97229
43, 0.44,0.929781
43, 0.45,1.00266
43, 0.46,1.12379
43, 0.47,1.15769
43, 0.48,1.10344
43, 0.49,1.05491
43, 0.5,1.07621
43, 0.51,1.07074
43, 0.52,1.12913
43, 0.53,1.12236
43, 0.54,1.08364
43, 0.55,1.07249
43, 0.56,1.04658
43, 0.57,1.05745
43, 0.58,1.15179
43, 0.59,1.14681
43, 0.6,1.20074
43, 0.61,1.18576
43, 0.62,1.24008
43, 0.63,1.23451
43, 0.64,1.19751
43, 0.65,1.19399
43, 0.66,1.12247
43, 0.67,1.00316
43, 0.68,0.981943
43, 0.69,0.981328
43, 0.7,0.96381
43, 0.71,1.01924
43, 0.72,1.02633
43, 0.73,1.00996
43, 0.74,1.04581
43, 0.75,1.02837
43, 0.76,1.0514
43, 0.77,1.05992
43, 0.78,1.1566
43, 0.79,1.18121
43, 0.8,1.15173
43, 0.81,1.15885
43, 0.82,1.11314
43, 0.83,1.14388
43, 0.84,1.11532
43, 0.85,1.14848
43, 0.86,1.04968
43, 0.87,1.12286
43, 0.88,1.18726
43, 0.89,1.21861
43, 0.9,1.29292
43, 0.91,1.17147
43, 0.92,1.05816
43, 0.93,1.13824
43, 0.94,1.0281
43, 0.95,0.958246
43, 0.96,0.811798
43, 0.97,0.85001
43, 0.98,0.917558
43, 0.99,0.97085
43, 1,1.03314

Simulation:t,X,
44, 0,1
44, 0.01,1.0687
44, 0.02,1.049
44, 0.03,1.07891
44, 0.04,1.10339
44, 0.05,1.13635
44, 0.06,1.13002
44, 0.07,1.22394
44, 0.08,1.266
44, 0.09,1.29145
44, 0.1,1.24156
44, 0.11,1.2693
44, 0.12,1.17486
44, 0.13,1.19199
44, 0.14,1.26754
44, 0.15,1.33181
44, 0.16,1.32439
44, 0.17,1.24628
44, 0.18,1.22788
44, 0.19,1.28425
44, 0.2,1.23806
44, 0.21,1.28045
44, 0.22,1.27893
44, 0.23,1.2552
44, 0.24,1.2654
44, 0.25,1.33918
44, 0.26,1.44512
44, 0.27,1.54299
44, 0.28,1.57881
44, 0.29,1.53657
44, 0.3,1.47715
44, 0.31,1.40241
44, 0.32,1.45066
44, 0.33,1.23231
44, 0.34,1.15729
44, 0.35,1.0877
44, 0.36,1.07125
44, 0.37,1.08475
44, 0.38,1.12998
44, 0.39,1.20747
44, 0.4,1.29035
44, 0.41,1.31148
44, 0.42,1.22744
44, 0.43,1.15089
44, 0.44,1.26981
44, 0.45,1.26369
44, 0.46,1.24844
44, 0.47,1.30736
44, 0.48,1.27782
44, 0.49,1.20715
44, 0.5,1.10096
44, 0.51,1.15167
44, 0.52,1.19497
44, 0.53,1.07313
44, 0.54,1.19495
44, 0.55,1.23809
44, 0.56,1.28984
44, 0.57,1.30324
44, 0.58,1.32798
44, 0.59,1.3329
44, 0.6,1.35643
44, 0.61,1.39201
44, 0.62,1.46796
44, 0.63,1.54135
44, 0.64,1.58203
44, 0.65,1.53335
44, 0.66,1.4591
44, 0.67,1.45663
44, 0.68,1.48793
44, 0.69,1.41515
44, 0.7,1.5407
44, 0.71,1.54831
44, 0.72,1.56408
44, 0.73,1.63506
44, 0.74,1.67191
44, 0.75,1.70171
44, 0.76,1.73432
44, 0.77,1.83348
44, 0.78,1.80325
44, 0.79,1.92132
44, 0.8,2.06654
44, 0.81,2.11658
44, 0.82,2.46233
44, 0.83,2.55247
44, 0.84,2.33349
44, 0.85,2.25324
44, 0.86,2.08816
44, 0.87,1.95297
44, 0.88,1.93619
44, 0.89,2.02703
44, 0.9,1.98741
44, 0.91,2.16985
44, 0.92,2.22142
44, 0.93,2.23502
44, 0.94,2.11161
44, 0.95,2.03871
44, 0.96,2.02017
44, 0.97,2.06647
44, 0.98,2.12793
44, 0.99,2.2104
44, 1,2.207

Simulation:t,X,
45, 0,1
45, 0.01,0.8891
45, 0.02,0.888414
45, 0.03,0.877275
45, 0.04,0.84836
45, 0.05,0.881753
45, 0.06,0.842047
45, 0.07,0.88127
45, 0.08,0.926839
45, 0.09,0.938101
45, 0.1,0.957349
45, 0.11,1.00776
45, 0.12,0.970563
45, 0.13,0.991411
45, 0.14,1.02686
45, 0.15,1.09298
45, 0.16,1.20814
45, 0.17,1.24239
45, 0.18,1.19944
45, 0.19,1.23826
45, 0.2,1.24298
45, 0.21,1.23484
45, 0.22,1.24037
45, 0.23,1.17419
45, 0.24,1.28285
45, 0.25,1.36286
45, 0.26,1.3633
45, 0.27,1.41057
45, 0.28,1.32384
45, 0.29,1.3752
45, 0.3,1.42874
45, 0.31,1.45544
45, 0.32,1.39854
45, 0.33,1.50332
45, 0.34,1.27996
45, 0.35,1.31568
45, 0.36,1.36473
45, 0.37,1.41771
45, 0.38,1.28096
45, 0.39,1.24494
45, 0.4,1.212
45, 0.41,1.2093
45, 0.42,1.26144
45, 0.43,1.27236
45, 0.44,1.22997
45, 0.45,1.26113
45, 0.46,1.23211
45, 0.47,1.32716
45, 0.48,1.3571
45, 0.49,1.3289
45, 0.5,1.45147
45, 0.51,1.48512
45, 0.52,1.57802
45, 0.53,1.57566
45, 0.54,1.56493
45, 0.55,1.56613
45, 0.56,1.55748
45, 0.57,1.52248
45, 0.58,1.43466
45, 0.59,1.41978
45, 0.6,1.3571
45, 0.61,1.42542
45, 0.62,1.42726
45, 0.63,1.4034
45, 0.64,1.43823
45, 0.65,1.34017
45, 0.66,1.34559
45, 0.67,1.34899
45, 0.68,1.30519
45, 0.69,1.35935
45, 0.7,1.30631
45, 0.71,1.30028
45, 0.72,1.24194
45, 0.73,1.30887
45, 0.74,1.26731
45, 0.75,1.3228
45, 0.76,1.45381
45, 0.77,1.47048
45, 0.78,1.39074
45, 0.79,1.42747
45, 0.8,1.33231
45, 0.81,1.38375
45, 0.82,1.24068
45, 0.83,1.20269
45, 0.84,1.14075
45, 0.85,1.12384
45, 0.86,1.06414
45, 0.87,1.11948
45, 0.88,1.15921
45, 0.89,1.12029
45, 0.9,1.08757
45, 0.91,1.23349
45, 0.92,1.18421
45, 0.93,1.17338
45, 0.94,1.20902
45, 0.95,1.11794
45, 0.96,1.07317
45, 0.97,1.03502
45, 0.98,1.07392
45, 0.99,1.08385
45, 1,1.06049

Simulation:t,X,
46, 0,1
46, 0.01,1.03934
46, 0.02,0.980757
46, 0.03,0.941866
46, 0.04,0.946808
46, 0.05,0.924292
46, 0.06,0.873988
46, 0.07,0.88284
46, 0.08,0.906321
46, 0.09,0.886678
46, 0.1,0.844574
46, 0.11,0.853674
46, 0.12,0.863719
46, 0.13,0.913158
46, 0.14,0.875872
46, 0.15,0.8231
46, 0.16,0.822441
46, 0.17,0.778423
46, 0.18,0.844019
46, 0.19,0.840832
46, 0.2,0.848233
46, 0.21,0.868693
46, 0.22,0.855527
46, 0.23,0.805639
46, 0.24,0.768287
46, 0.25,0.734264
46, 0.26,0.737452
46, 0.27,0.686488
46, 0.28,0.678427
46, 0.29,0.71553
46, 0.3,0.733008
46, 0.31,0.732236
46, 0.32,0.728988
46, 0.33,0.757267
46, 0.34,0.740446
46, 0.35,0.708817
46, 0.36,0.717281
46, 0.37,0.720168
46, 0.38,0.683415
46, 0.39,0.709018
46, 0.4,0.650954
46, 0.41,0.698209
46, 0.42,0.652497
46, 0.43,0.643628
46, 0.44,0.631056
46, 0.45,0.647875
46, 0.46,0.631142
46, 0.47,0.615903
46, 0.48,0.620422
46, 0.49,0.630121
46, 0.5,0.630154
46, 0.51,0.552659
46, 0.52,0.570758
46, 0.53,0.599134
46, 0.54,0.634951
46, 0.55,0.66772
46, 0.56,0.676901
46, 0.57,0.637999
46, 0.58,0.640538
46, 0.59,0.605954
46, 0.6,0.55834
46, 0.61,0.609995
46, 0.62,0.619534
46, 0.63,0.622544
46, 0.64,0.633702
46, 0.65,0.606687
46, 0.66,0.603725
46, 0.67,0.612648
46, 0.68,0.635253
46, 0.69,0.638846
46, 0.7,0.592388
46, 0.71,0.634469
46, 0.72,0.639498
46, 0.73,0.621804
46, 0.74,0.660336
46, 0.75,0.637133
46, 0.76,0.686008
46, 0.77,0.631241
46, 0.78,0.680382
46, 0.79,0.705548
46, 0.8,0.706216
46, 0.81,0.711062
46, 0.82,0.690356
46, 0.83,0.674827
46, 0.84,0.702862
46, 0.85,0.725968
46, 0.86,0.699601
46, 0.87,0.699739
46, 0.88,0.707597
46, 0.89,0.792679
46, 0.9,0.819005
46, 0.91,0.811122
46, 0.92,0.789854
46, 0.93,0.791778
46, 0.94,0.84743
46, 0.95,0.821242
46, 0.96,0.804962
46, 0.97,0.749142
46, 0.98,0.742747
46, 0.99,0.742458
46, 1,0.807958

Simulation:t,X,
47, 0,1
47, 0.01,1.00883
47, 0.02,1.01032
